Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18357554,Bhashi Caterers,1,New Delhi,"Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2515611,28.5819018,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,3
310102,Birbal Ji Dhaba,1,New Delhi,"Shop 35, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2512383,28.5815771,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18243438,Chaap Express,1,New Delhi,"Shop 2, Guru Nanak Market, Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2460575,28.5835827,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18419915,Daawat-e-Mehak,1,New Delhi,"Shop 5, Main Market, Kilokari, Near Jeevan Nagar, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.262305,28.5764607,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18479001,Delhi Biryani Hut,1,New Delhi,"Double Storey, Jungpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2468941,28.5815151,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18419906,K. B. Eating Point,1,New Delhi,"97, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2603162,28.5798205,"Chinese, South Indian",250,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
18419911,Kashmiri Wazwan,1,New Delhi,"5/2, Double Storey, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.247005,28.5815244,Kashmiri,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18419919,Maan Singh Halwai,1,New Delhi,"Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.258251,28.5792658,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18294233,Mughlai Darbar Muradabadi,1,New Delhi,"Shop 1B, Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2487324,28.5852629,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18419901,P.S. Chinese & Thai Food,1,New Delhi,"155, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2585204,28.5791121,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18481273,Pak Afghan Restaurant,1,New Delhi,"Shop 4/3, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2467645,28.5814249,Afghani,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18313119,Pakeeza Restaurants,1,New Delhi,"4/10, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2463975,28.5812764,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18486830,Radhe Shyam Chole Bhature,1,New Delhi,"15/2, Central Road, Bazar Lane, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2490554,28.5827894,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18453186,Sanjha Chulha,1,New Delhi,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2574428,28.5738108,"North Indian, Mughlai",700,Indian Rupees(Rs.),Yes,No,No,No,2,0,White,Not rated,1
18354663,Sardar A Pure Meat Shop,1,New Delhi,"329-330, Shop 5, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.247116,28.5843025,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18419897,Shahi Muradabadi & Hyderabadi,1,New Delhi,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2622917,28.5771398,Mughlai,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18481322,Shankar Chinese Foods,1,New Delhi,"Hakikat Rai Road, Jungpura Extension, Jungpura",Jangpura,"Jangpura, New Delhi",77.2422216,28.5794004,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357557,Shri Ram Sweets,1,New Delhi,"57, Bhagwan Nagar, Gurudwara Bala Sahib Road, Ashram, Near Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2584306,28.5792829,"South Indian, Street Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18025096,Subhash Punjabi Family Dhaba,1,New Delhi,"46, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.251335,28.5815991,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
18286922,Tandoori Nature,1,New Delhi,"22, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2479992,28.5832431,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18458302,Tinker Koch,1,New Delhi,"Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2474752,28.5839782,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18447302,Wakhra Swag,1,New Delhi,"Shop 93, Near Petroleum, Hari Nagar Ashram, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2569041,28.5744768,"South Indian, Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
300744,Chawla'sŒ_,1,New Delhi,"12, Opposite Eros Cinema, Jangpura Extension Market, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2417277,28.5802945,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.3,Red,Poor,126
8509,Barbeque Nation,1,New Delhi,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2413236,28.580749,"North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,744
3338,Novelty Dairy & Stores,1,New Delhi,"43, Hawkers House, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2439279,28.5837753,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,352
18133513,Caara Cafe,1,New Delhi,"17, Kasturba Gandhi Marg, British Council, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2225973,28.6274922,"Cafe, European",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,59
619,Cafe Coffee Day - The Lounge,1,New Delhi,"Peary Lal and Sons, 42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.22028926,28.62642941,Cafe,750,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,81
300581,Cafe Coffee Day,1,New Delhi,"1, Ground Floor, Atma Ram Mansion, Scindia House, Connaught Circus, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2198128,28.6290186,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,34
300577,Costa Coffee,1,New Delhi,"3, Ground Floor, Scindia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21958833,28.629035,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,31
6174,Gulnar - Hotel Janpath,1,New Delhi,"Hotel Janpath, Janpath Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21879444,28.62175556,"North Indian, Chinese",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,40
300593,Kalpana Restaurant,1,New Delhi,"84/A, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.220734,28.6285904,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,40
300589,Meenas,1,New Delhi,"1, Behind Royal Plaza Hotel, Ashok Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2165193,28.6219039,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,7
261,Pizza Hut,1,New Delhi,"58, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195131,28.62751063,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.4,Orange,Average,116
18400724,Prince Chaat Corner,1,New Delhi,"23, Indian Oil Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2185552,28.628809,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
300591,Rajeev Restaurant,1,New Delhi,"5, Behind Hotel Royal Plaza, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2166027,28.621945,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18372578,RSVP,1,New Delhi,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2170731,28.6212756,Finger Food,3000,Indian Rupees(Rs.),No,No,No,No,4,2.7,Orange,Average,16
307371,Samridhi,1,New Delhi,"Kerala House, 3 Jantar Mantar Road, Near Patel Chowk Metro Station, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2167587,28.623172,"Kerala, South Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,85
300584,Shan E Dilli,1,New Delhi,"148, Scindia House, Behind Prem Nath Motor Corporation, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2209805,28.62913,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
18462606,Svasti Cafe,1,New Delhi,"Svasti Sankul, Gate 1, Indira Gandhi National Centre For The Arts, Janpath, New Delhi",Janpath,"Janpath, New Delhi",0,0,"North Indian, Fast Food, Bihari",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,6
18357558,The Zest,1,New Delhi,"3rdFloor, Handloom Hand, Near Janpath Metro Station,  Gate 2, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21957177,28.62727844,"North Indian, Continental",1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,11
18345728,Masala Library,1,New Delhi,"21 A, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451,28.6182446,Modern Indian,5000,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,408
301301,Bhogal Chole Bhature Wala,1,New Delhi,"Scindia House, K G Marg, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.22037341,28.62921603,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,47
18249111,Bunta Bar,1,New Delhi,"2nd Floor, 76, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2198128,28.6283018,"Modern Indian, North Indian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,450
308280,Cafe Coffee Day The Square,1,New Delhi,"44, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2194865,28.626685,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,49
309807,Cottage Cafí© by Smoothie factory,1,New Delhi,"Cottage Emporium, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21970689,28.62590527,"Cafe, Desserts, Healthy Food, Juices",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,223
8451,Depaul's,1,New Delhi,"22, Janpath Bhawan, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451,28.6289072,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,475
3782,Fresc Co,1,New Delhi,"78, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197229,28.6282932,"Italian, Mediterranean",1900,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,1347
18168125,Informal,1,New Delhi,"52, Tolstoy Lane, Near Connaught Place, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.220458,28.627044,"North Indian, Spanish, Mediterranean",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,555
311982,Lutyens Cocktail House,1,New Delhi,"22, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2194535,28.6183217,"North Indian, Lebanese, European, Mexican",2100,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,299
182,McDonald's,1,New Delhi,"42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21920632,28.62662923,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,158
18349923,Office Office,1,New Delhi,"48, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196331,28.6269407,"North Indian, Continental",1200,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,291
311871,Pappu Chat Bhandar,1,New Delhi,"19, Ground Floor, Suryakiran Building, Kasturba Gandhi Marg, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2225973,28.6276714,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,19
8911,The Beer Cafe,1,New Delhi,"1/2, Scindia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.21962843,28.62913863,"Finger Food, North Indian",1250,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,1058
18398618,The Masala Trail,1,New Delhi,"52, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.219697,28.62711,"North Indian, South Indian, Street Food",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.9,Yellow,Good,303
18486847,Chill House Kafe,1,New Delhi,"Ground Floor, Handloom Haat, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451,28.627832,Cafe,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18394362,Connoisseur,1,New Delhi,"401, Surya Kiran Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.20999705,28.62569483,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18380392,Mahesh Chaat Corner,1,New Delhi,"Shop 23, Indian Oil Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",0,0,"Chinese, Fast Food, Pizza",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18458647,Pind Balluchi,1,New Delhi,"1/3, ScIndia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197229,28.6291892,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,3
18124375,Queen's Way,1,New Delhi,"4, Raza Market, Behind DLF Building, Janpath Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2181061,28.6284974,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
300582,Sea Lord,1,New Delhi,"5, Behind Royal Plaza Hotel, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2164893,28.6219815,"North Indian, South Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18306547,52 Janpath,1,New Delhi,"52, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196331,28.6271199,"American, Italian, North Indian, European, Thai",1550,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,361
18424189,Cafe Southall,1,New Delhi,"54, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2205314,28.6272055,"North Indian, Italian, Continental, Asian",1350,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,162
899,Saravana Bhavan,1,New Delhi,"50, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195882,28.6270708,South Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,1869
18357911,Tourist Janpath,1,New Delhi,"1, Scindia House, Janpath Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196051,28.6291434,"North Indian, American, Chinese",2000,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,501
7901,Cafe Coffee Day,1,New Delhi,"G-18, Ground Floor, Spendour Farm, Distric Centre, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2865357,28.5377179,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,23
309778,Cafe Punjabi,1,New Delhi,"GF-47, Plot 7, TDI Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2872342,28.5373236,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,33
18359262,Chai Garam,1,New Delhi,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866593,28.5377077,"Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
18358682,Chai Shots,1,New Delhi,"Shop 27-A, DLF Tower A, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2862858,28.5398301,"Beverages, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
18413811,Chao Cart,1,New Delhi,"Omaxe Building, Near Apollo Metro Station, Jasola District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2877168,28.53938,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,4
8160,Deli Belly,1,New Delhi,"Shop 31, Ground Floor, DLF Tower B, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2884959,28.5398033,"North Indian, Italian, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,49
18240023,Ego,1,New Delhi,"Shop 14, Ground Floor, Omaxe Square, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2865123,28.5391313,"Continental, Italian",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,14
306038,Fresh n Refresh,1,New Delhi,"Shop 35, Ground Floor, Living Square Mall, Pocket 6, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2970413,28.5413666,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,22
18337775,Jack Po!tato's,1,New Delhi,"Atrium Floor, Splendor Forum Mall, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2875272,28.5372187,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,15
18241514,Moti Mahal Delux,1,New Delhi,"33-34, Ground Floor, TDI Centre, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2875567,28.5373632,"North Indian, Mughlai",950,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.8,Orange,Average,26
7912,Pizza Hut Delivery,1,New Delhi,"15-B, Ground Floor, Splendor Forum, District Centre, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866858,28.5377272,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,47
18387753,Riviera,1,New Delhi,"Ameya Suites, Plot-6, FC-33, Jasola Institutional Area, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2935319,28.5404503,"Continental, North Indian, Chinese, Mughlai, Asian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,8
9700,Subway,1,New Delhi,"Ground Floor Atrium, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866755,28.5376733,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,67
307342,Tamura,1,New Delhi,"TDI Centre, 1st Floor, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2874628,28.5374717,Japanese,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,19
301898,ANF Kitchen Express,1,New Delhi,"Shop 121, DLF Tower B, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2894195,28.5386022,"North Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,49
18322937,Mumu Dahlin,1,New Delhi,"The Nanee Suites, Plot 49, Pocket 1, Road 13A, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.294558,28.5398007,"Continental, North Indian, Chinese, Cafe",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,92
18303834,Startup Cafe,1,New Delhi,"DLF Tower A, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2895211,28.5382002,Cafe,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,78
18241883,Starvin' Marvin,1,New Delhi,"Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2978344,28.5436226,"Italian, Mexican, Lebanese, Continental",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,170
18285180,Wok On Wheels,1,New Delhi,"District Center, Opposite DLF Towers, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2900843,28.5398573,Chinese,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,80
18464001,Chai Mantra,1,New Delhi,"Shop 8, Ground Floor, DLF Tower B, Jasola District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2899644,28.5382385,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
7908,Sagar Ratna,1,New Delhi,"24 & 25, Ground Floor, Tower B, DLF Building, Near District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2882379,28.5398069,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,76
4503,Paatra - Jaypee Siddharth,1,New Delhi,"Jaypee Siddharth, 3, Rajendra Place, New Delhi","Jaypee Siddharth, Rajendra Place","Jaypee Siddharth, Rajendra Place, New Delhi",77.1758533,28.6427453,North Indian,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,120
4502,Eggspectation - Jaypee Siddharth,1,New Delhi,"Jaypee Siddharth, 3, Rajendra Place, New Delhi","Jaypee Siddharth, Rajendra Place","Jaypee Siddharth, Rajendra Place, New Delhi",77.1758886,28.642764,"European, Continental, North Indian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,202
4499,Ano Tai - Jaypee Vasant Continental,1,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",77.16443762,28.55650347,Chinese,2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,64
4235,Tapas - Jaypee Vasant Continental,1,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",77.16443762,28.55650347,North Indian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,24
4500,The Old Baker - Jaypee Vasant Continental,1,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",77.16443762,28.55650347,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,17
4234,Eggspectation - Jaypee Vasant Continental,1,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",77.16443762,28.55650347,"European, Continental, North Indian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,162
4501,Paatra - Jaypee Vasant Continental,1,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",77.16443762,28.55650347,"North Indian, Mughlai",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,79
308243,Ambarsaria by Gourmet Affaire's,1,New Delhi,"Ground Floor, JMD Kohinoor Mall, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",77.2383021,28.5364178,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,43
703,August Moon,1,New Delhi,"11, JMD Kohinoor Mall, Masjid Moth, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",77.2385844,28.5366985,"Chinese, Thai",1250,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.8,Orange,Average,142
18334427,Keventers,1,New Delhi,"Plot 33, Ground Floor, JMD Kohinoor Galleria Mall, LSC, Masjid Moth, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",77.2385653,28.5364802,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,10
310529,Moets Curry Leaf Express,1,New Delhi,"Ground Floor,ŒæJMD Kohinoor Mall, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",77.2386159,28.5367169,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.2,Orange,Average,23
309844,Natural Ice Cream,1,New Delhi,"Ground Floor, JMD Kohinoor Mall, Masjid Moth, Main Road, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",77.2386106,28.5367441,Ice Cream,150,Indian Rupees(Rs.),No,Yes,No,No,1,4.5,Dark Green,Excellent,665
306034,"34, Chowringhee Lane",1,New Delhi,"61-D, Ground Floor, Ber Sarai Market, Opposite Old JNU Campus, JNU, New Delhi",JNU,"JNU, New Delhi",77.1810079,28.5490023,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
303604,Qureshi,1,New Delhi,"7, Kamal Complex, JNU, New Delhi",JNU,"JNU, New Delhi",77.16718253,28.54865293,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,27
1505,Shree Ram Sweet Centre,1,New Delhi,"DDA Market, Ber Sarai, Near IIT Delhi Hostel Gate, JNU, New Delhi",JNU,"JNU, New Delhi",77.1807722,28.5494286,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,13
303583,Teflas,1,New Delhi,"Opposite Narmada Hostel, JNU, New Delhi",JNU,"JNU, New Delhi",77.1656368,28.5474027,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,53
18175324,The Viraj Food Zone,1,New Delhi,"61-B, Ber Sarai, JNU, New Delhi",JNU,"JNU, New Delhi",77.1811526,28.5490027,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,29
18391147,RollsKing,1,New Delhi,"Shop 23, DDA Shopping Complex, Ber Serai, JNU, New Delhi",JNU,"JNU, New Delhi",77.1811374,28.5495565,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,14
